BioSample	Experiment	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	cell_type	genotype
SAMN07221727	SRX2910824	20	16	SRR5675262	SRS2277406	GSM2665316	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221726	SRX2910825	20	16	SRR5675263	SRS2277404	GSM2665317	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221725	SRX2910826	24	19	SRR5675264	SRS2277408	GSM2665318	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221724	SRX2910827	19	16	SRR5675265	SRS2277409	GSM2665319	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221722	SRX2910828	24	19	SRR5675266	SRS2277411	GSM2665320	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221721	SRX2910829	21	17	SRR5675267	SRS2277410	GSM2665321	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221720	SRX2910830	21	17	SRR5675268	SRS2277412	GSM2665322	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221719	SRX2910831	10	8	SRR5675269	SRS2277414	GSM2665323	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221718	SRX2910832	23	19	SRR5675270	SRS2277415	GSM2665324	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221717	SRX2910833	12	10	SRR5675271	SRS2277413	GSM2665325	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221716	SRX2910834	18	15	SRR5675272	SRS2277417	GSM2665326	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221715	SRX2910835	21	17	SRR5675273	SRS2277416	GSM2665327	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221714	SRX2910836	20	16	SRR5675274	SRS2277418	GSM2665328	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221713	SRX2910837	23	18	SRR5675275	SRS2277420	GSM2665329	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221985	SRX2910838	25	20	SRR5675276	SRS2277419	GSM2665330	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221984	SRX2910839	23	18	SRR5675277	SRS2277421	GSM2665331	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221983	SRX2910840	23	19	SRR5675278	SRS2277422	GSM2665332	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221982	SRX2910841	19	15	SRR5675279	SRS2277423	GSM2665333	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221981	SRX2910842	18	15	SRR5675280	SRS2277425	GSM2665334	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221980	SRX2910843	20	16	SRR5675281	SRS2277424	GSM2665335	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221979	SRX2910844	21	17	SRR5675282	SRS2277426	GSM2665336	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221978	SRX2910845	22	17	SRR5675283	SRS2277427	GSM2665337	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221764	SRX2910846	15	12	SRR5675284	SRS2277428	GSM2665338	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221763	SRX2910847	23	18	SRR5675285	SRS2277429	GSM2665339	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221762	SRX2910848	21	17	SRR5675286	SRS2277430	GSM2665340	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221761	SRX2910849	21	17	SRR5675287	SRS2277431	GSM2665341	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221760	SRX2910850	24	19	SRR5675288	SRS2277432	GSM2665342	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221759	SRX2910851	26	21	SRR5675289	SRS2277433	GSM2665343	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221758	SRX2910852	24	19	SRR5675290	SRS2277436	GSM2665344	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221757	SRX2910853	24	19	SRR5675291	SRS2277434	GSM2665345	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221756	SRX2910854	23	18	SRR5675292	SRS2277435	GSM2665346	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221755	SRX2910855	22	18	SRR5675293	SRS2277438	GSM2665347	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221754	SRX2910856	23	18	SRR5675294	SRS2277437	GSM2665348	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221753	SRX2910857	22	18	SRR5675295	SRS2277439	GSM2665349	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221752	SRX2910858	20	16	SRR5675296	SRS2277441	GSM2665350	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221751	SRX2910859	16	13	SRR5675297	SRS2277440	GSM2665351	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221750	SRX2910860	21	17	SRR5675298	SRS2277442	GSM2665352	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221749	SRX2910861	23	18	SRR5675299	SRS2277444	GSM2665353	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221748	SRX2910862	22	18	SRR5675300	SRS2277443	GSM2665354	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221747	SRX2910863	24	19	SRR5675301	SRS2277445	GSM2665355	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221746	SRX2910864	24	19	SRR5675302	SRS2277446	GSM2665356	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221745	SRX2910865	24	19	SRR5675303	SRS2277447	GSM2665357	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221744	SRX2910866	19	15	SRR5675304	SRS2277448	GSM2665358	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221743	SRX2910867	21	16	SRR5675305	SRS2277449	GSM2665359	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221742	SRX2910868	22	18	SRR5675306	SRS2277451	GSM2665360	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221741	SRX2910869	24	19	SRR5675307	SRS2277450	GSM2665361	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221740	SRX2910870	18	14	SRR5675308	SRS2277452	GSM2665362	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221739	SRX2910871	21	17	SRR5675309	SRS2277453	GSM2665363	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221738	SRX2910872	16	13	SRR5675310	SRS2277455	GSM2665364	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221737	SRX2910873	22	18	SRR5675311	SRS2277454	GSM2665365	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221736	SRX2910874	22	18	SRR5675312	SRS2277456	GSM2665366	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221735	SRX2910875	22	18	SRR5675313	SRS2277457	GSM2665367	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221792	SRX2910876	24	19	SRR5675314	SRS2277458	GSM2665368	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221791	SRX2910877	21	17	SRR5675315	SRS2277459	GSM2665369	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221790	SRX2910878	21	17	SRR5675316	SRS2277460	GSM2665370	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221789	SRX2910879	16	13	SRR5675317	SRS2277461	GSM2665371	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221788	SRX2910880	21	17	SRR5675318	SRS2277462	GSM2665372	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221787	SRX2910881	20	16	SRR5675319	SRS2277463	GSM2665373	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221786	SRX2910882	16	13	SRR5675320	SRS2277464	GSM2665374	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221785	SRX2910883	23	18	SRR5675321	SRS2277465	GSM2665375	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221784	SRX2910884	21	17	SRR5675322	SRS2277468	GSM2665376	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221783	SRX2910885	19	15	SRR5675323	SRS2277469	GSM2665377	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221782	SRX2910886	21	17	SRR5675324	SRS2277466	GSM2665378	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221781	SRX2910887	22	18	SRR5675325	SRS2277467	GSM2665379	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221780	SRX2910888	24	19	SRR5675326	SRS2277470	GSM2665380	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221779	SRX2910889	21	17	SRR5675327	SRS2277471	GSM2665381	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221778	SRX2910890	13	11	SRR5675328	SRS2277472	GSM2665382	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221777	SRX2910891	13	11	SRR5675329	SRS2277474	GSM2665383	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221776	SRX2910892	11	9	SRR5675330	SRS2277473	GSM2665384	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221775	SRX2910893	18	15	SRR5675331	SRS2277475	GSM2665385	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221774	SRX2910894	13	11	SRR5675332	SRS2277476	GSM2665386	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221773	SRX2910895	12	10	SRR5675333	SRS2277477	GSM2665387	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221772	SRX2910896	16	13	SRR5675334	SRS2277478	GSM2665388	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221771	SRX2910897	19	15	SRR5675335	SRS2277479	GSM2665389	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221770	SRX2910898	24	19	SRR5675336	SRS2277480	GSM2665390	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
SAMN07221769	SRX2910899	6	5	SRR5675337	SRS2277481	GSM2665391	E13.5	RNA-Seq	43	PRJNA390143	GEO	public	sra	ncbi	0	Illumina HiSeq 2000	SINGLE	cDNA	TRANSCRIPTOMIC	2017-06-13	Mus musculus	ILLUMINA	2017-07-10	SRP109011	sympatho-adrenal anlage	Wnt1-Cre/R26Tomato
